"","data_code","rec_year","rec_month","rec_day","animal_code","animal_sex","animal_weight","animal_yob"
"513","CBH01",1997,10,31,"B-908","F",1194,1989
"514","CBH01",1997,10,31,"B-909","F",884,1989
"515","CBH01",1997,10,31,"B-910","F",1048,1989
"516","CBH01",1997,10,31,"B-911","F",898,1989
"517","CBH01",1997,10,31,"909","M",1484,1990
"518","CBH01",1997,10,31,"90H","F",1004,1990
"519","CBH01",1997,10,31,"W-002","F",916,1990
"520","CBH01",1997,10,31,"W-004","F",908,1990
"521","CBH01",1997,10,31,"W-005","F",966,1990
"522","CBH01",1997,10,31,"W-006","F",910,1990
"523","CBH01",1997,10,31,"W-101","F",912,1991
"524","CBH01",1997,10,31,"W-102","M",1584,1991
"525","CBH01",1997,10,31,"W-103","F",966,1991
"526","CBH01",1997,10,31,"W-104","F",858,1991
"527","CBH01",1997,10,31,"W-105","F",980,1991
"528","CBH01",1997,10,31,"W-106","F",1014,1991
"529","CBH01",1997,10,31,"W-107","F",952,1991
"530","CBH01",1997,10,31,"209","M",1464,1992
"531","CBH01",1997,10,31,"W-202","M",1416,1992
"532","CBH01",1997,10,31,"W-203","F",878,1992
"533","CBH01",1997,10,31,"W-210","F",760,1992
"534","CBH01",1997,10,31,"302","M",982,1993
"535","CBH01",1997,10,31,"W-303","F",842,1993
"536","CBH01",1997,10,31,"W-304","M",1382,1993
"537","CBH01",1997,10,31,"W-305","F",972,1993
"538","CBH01",1997,10,31,"W-406","M",1346,1994
"539","CBH01",1997,10,31,"W-428","F",900,1994
"540","CBH01",1997,10,31,"W-430","F",838,1994
"541","CBH01",1997,10,31,"W-431","M",942,1994
"542","CBH01",1997,10,31,"W-446","F",876,1994
"543","CBH01",1997,10,31,"W-509","F",742,1995
"544","CBH01",1997,10,31,"W-513","F",778,1995
"545","CBH01",1997,10,31,"W-518","F",746,1995
"546","CBH01",1997,10,31,"W-525","M",990,1995
"547","CBH01",1997,10,31,"W-526","F",768,1995
"548","CBH01",1997,10,31,"W-527","F",748,1995
"549","CBH01",1997,10,31,"W-531","F",792,1995
"550","CBH01",1997,10,31,"W-532","F",712,1995
"551","CBH01",1997,10,31,"W-536","F",514,1995
"552","CBH01",1997,10,31,"W-539","F",642,1995
"553","CBH01",1997,10,31,"W-541","F",848,1995
"554","CBH01",1997,10,31,"W-543","F",734,1995
"555","CBH01",1997,10,31,"W-545","M",954,1995
"556","CBH01",1997,10,31,"W-605","M",630,1996
"557","CBH01",1997,10,31,"W-606","M",526,1996
"558","CBH01",1997,10,31,"W-607","M",440,1996
"559","CBH01",1997,10,31,"W-611","M",484,1996
"560","CBH01",1997,10,31,"W-614","M",536,1996
"561","CBH01",1997,10,31,"W-616","M",612,1996
"562","CBH01",1997,10,31,"W-618","F",506,1996
"563","CBH01",1997,10,31,"W-621","M",550,1996
"564","CBH01",1997,10,31,"W-627","F",598,1996
"565","CBH01",1997,10,31,"W-632","F",514,1996
"566","CBH01",1997,10,31,"W-635","F",574,1996
"567","CBH01",1997,10,31,"W-636","M",588,1996
"568","CBH01",1997,10,31,"W-637","M",494,1996
"569","CBH01",1997,10,31,"W-638","M",520,1996
"570","CBH01",1997,10,31,"W-639","M",586,1996
"571","CBH01",1997,10,31,"W-640","M",686,1996
"572","CBH01",1997,10,31,"W-641","M",552,1996
"573","CBH01",1997,10,31,"W-646","M",470,1996
"574","CBH01",1997,10,31,"W-648","M",558,1996
"575","CBH01",1997,10,31,"W-649","M",648,1996
"576","CBH01",1997,10,31,"W-650","F",602,1996
"577","CBH01",1997,10,31,"W-651","F",570,1996
"578","CBH01",1997,10,31,"W-652","M",562,1996
"579","CBH01",1997,10,31,"W-653","M",640,1996
"580","CBH01",1997,10,31,"W-655","F",644,1996
"581","CBH01",1997,10,31,"W-661","F",496,1996
"582","CBH01",1997,10,31,"W-662","M",478,1996
"583","CBH01",1997,10,31,"W-701","F",216,1997
"584","CBH01",1997,10,31,"W-702","F",328,1997
"585","CBH01",1997,10,31,"W-704","M",420,1997
"586","CBH01",1997,10,31,"W-706","F",112,1997
"587","CBH01",1997,10,31,"W-709","M",282,1997
"588","CBH01",1997,10,31,"W-710","M",336,1997
"589","CBH01",1997,10,31,"W-711","F",286,1997
"590","CBH01",1997,10,31,"W-712","M",406,1997
"591","CBH01",1997,10,31,"W-713","F",300,1997
"592","CBH01",1997,10,31,"W-714","M",266,1997
"593","CBH01",1997,10,31,"W-718","M",326,1997
"594","CBH01",1997,10,31,"W-719","F",254,1997
"595","CBH01",1997,10,31,"W-720","F",316,1997
"596","CBH01",1997,10,31,"W-721","M",282,1997
"597","CBH01",1997,10,31,"W-722","F",312,1997
"598","CBH01",1997,10,31,"W-723","F",268,1997
"599","CBH01",1997,10,31,"W-724","F",248,1997
"600","CBH01",1997,10,31,"W-725","F",256,1997
"601","CBH01",1997,10,31,"W-726","M",346,1997
"602","CBH01",1997,10,31,"W-727","M",316,1997
"603","CBH01",1997,10,31,"W-728","F",280,1997
"604","CBH01",1997,10,31,"W-729","F",192,1997
"605","CBH01",1997,10,31,"W-730","M",272,1997
"606","CBH01",1997,10,31,"W-731","F",172,1997
"607","CBH01",1997,10,31,"W-732","M",366,1997
"608","CBH01",1997,10,31,"W-733","F",258,1997
"609","CBH01",1997,10,31,"W-734","F",350,1997
"610","CBH01",1997,10,31,"W-736","M",280,1997
"611","CBH01",1997,10,31,"W-737","F",304,1997
"612","CBH01",1997,10,31,"W-738","F",368,1997
"613","CBH01",1997,10,31,"W-739","M",206,1997
"614","CBH01",1997,10,31,"W-740","F",306,1997
"615","CBH01",1997,10,31,"W-741","F",398,1997
"616","CBH01",1997,10,31,"W-742","F",280,1997
"617","CBH01",1997,10,31,"W-743","F",348,1997
"618","CBH01",1997,10,31,"W-744","M",298,1997
"619","CBH01",1998,11,13,"B-301","F",1092,1983
"620","CBH01",1998,11,13,"B-401","F",1024,1984
"621","CBH01",1998,11,13,"B-402","F",762,1984
"622","CBH01",1998,11,13,"B-403","F",1070,1984
"623","CBH01",1998,11,13,"B-501","F",1024,1985
"624","CBH01",1998,11,13,"B-502","F",1018,1985
"625","CBH01",1998,11,13,"B-503","F",1150,1985
"626","CBH01",1998,11,13,"B-504","F",1026,1985
"627","CBH01",1998,11,13,"B-601","F",992,1986
"628","CBH01",1998,11,13,"B-602","F",1092,1986
"629","CBH01",1998,11,13,"B-701","F",1054,1987
"630","CBH01",1998,11,13,"B-703","F",974,1987
"631","CBH01",1998,11,13,"B-704","F",1076,1987
"632","CBH01",1998,11,13,"B-705","F",1172,1987
"633","CBH01",1998,11,13,"B-706","F",1112,1987
"634","CBH01",1998,11,13,"B-707","F",1018,1987
"635","CBH01",1998,11,13,"B-801","F",1054,1988
"636","CBH01",1998,11,13,"B-802","F",996,1988
"637","CBH01",1998,11,13,"B-803","F",1006,1988
"638","CBH01",1998,11,13,"B-804","F",1018,1988
"639","CBH01",1998,11,13,"B-805","F",1062,1988
"640","CBH01",1998,11,13,"B-806","F",1118,1988
"641","CBH01",1998,11,13,"89H","F",1002,1989
"642","CBH01",1998,11,13,"B-901","F",1034,1989
"643","CBH01",1998,11,13,"B-902","F",946,1989
"644","CBH01",1998,11,13,"B-903","F",1176,1989
"645","CBH01",1998,11,13,"B-904","F",1092,1989
"646","CBH01",1998,11,13,"B-905","F",876,1989
"647","CBH01",1998,11,13,"B-906","F",1200,1989
"648","CBH01",1998,11,13,"B-907","F",1186,1989
"649","CBH01",1998,11,13,"B-908","F",1078,1989
"650","CBH01",1998,11,13,"B-909","F",840,1989
"651","CBH01",1998,11,13,"B-910","F",1165,1989
"652","CBH01",1998,11,13,"B-911","F",924,1989
"653","CBH01",1998,11,13,"909","M",1406,1990
"654","CBH01",1998,11,13,"90H","F",930,1990
"655","CBH01",1998,11,13,"90X","M",1474,1990
"656","CBH01",1998,11,13,"W-001","F",1024,1990
"657","CBH01",1998,11,13,"W-003","F",934,1990
"658","CBH01",1998,11,13,"W-004","F",914,1990
"659","CBH01",1998,11,13,"W-005","F",972,1990
"660","CBH01",1998,11,13,"W-006","F",994,1990
"661","CBH01",1998,11,13,"W-007","F",934,1990
"662","CBH01",1998,11,13,"W-008","F",950,1990
"663","CBH01",1998,11,13,"913","F",1072,1991
"664","CBH01",1998,11,13,"W-101","F",964,1991
"665","CBH01",1998,11,13,"W-102","M",1638,1991
"666","CBH01",1998,11,13,"W-103","F",1022,1991
"667","CBH01",1998,11,13,"W-104","F",852,1991
"668","CBH01",1998,11,13,"W-105","F",990,1991
"669","CBH01",1998,11,13,"W-106","F",1006,1991
"670","CBH01",1998,11,13,"W-107","F",962,1991
"671","CBH01",1998,11,13,"W-108","F",880,1991
"672","CBH01",1998,11,13,"209","M",1542,1992
"673","CBH01",1998,11,13,"W-202","M",1546,1992
"674","CBH01",1998,11,13,"W-203","F",888,1992
"675","CBH01",1998,11,13,"W-207","F",948,1992
"676","CBH01",1998,11,13,"W-208","F",912,1992
"677","CBH01",1998,11,13,"W-210","F",872,1992
"678","CBH01",1998,11,13,"302","M",1180,1993
"679","CBH01",1998,11,13,"W-301","F",958,1993
"680","CBH01",1998,11,13,"W-303","F",840,1993
"681","CBH01",1998,11,13,"W-304","M",1508,1993
"682","CBH01",1998,11,13,"W-305","F",992,1993
"683","CBH01",1998,11,13,"W-306","F",800,1993
"684","CBH01",1998,11,13,"W-307","F",930,1993
"685","CBH01",1998,11,13,"W-308","F",874,1993
"686","CBH01",1998,11,13,"W-309","F",882,1993
"687","CBH01",1998,11,13,"W-406","M",1506,1994
"688","CBH01",1998,11,13,"W-428","F",942,1994
"689","CBH01",1998,11,13,"W-430","F",864,1994
"690","CBH01",1998,11,13,"W-431","M",1128,1994
"691","CBH01",1998,11,13,"W-432","F",986,1994
"692","CBH01",1998,11,13,"W-433","F",996,1994
"693","CBH01",1998,11,13,"W-436","F",760,1994
"694","CBH01",1998,11,13,"W-444","F",670,1994
"695","CBH01",1998,11,13,"W-446","F",906,1994
"696","CBH01",1998,11,13,"W-452","F",880,1994
"697","CBH01",1998,11,13,"W-453","F",838,1994
"698","CBH01",1998,11,13,"W-507","F",862,1995
"699","CBH01",1998,11,13,"W-509","F",806,1995
"700","CBH01",1998,11,13,"W-513","F",924,1995
"701","CBH01",1998,11,13,"W-514","F",858,1995
"702","CBH01",1998,11,13,"W-516","M",854,1995
"703","CBH01",1998,11,13,"W-520","M",890,1995
"704","CBH01",1998,11,13,"W-522","F",874,1995
"705","CBH01",1998,11,13,"W-523","F",884,1995
"706","CBH01",1998,11,13,"W-525","M",1196,1995
"707","CBH01",1998,11,13,"W-526","F",796,1995
"708","CBH01",1998,11,13,"W-527","F",784,1995
"709","CBH01",1998,11,13,"W-529","F",842,1995
"710","CBH01",1998,11,13,"W-531","F",814,1995
"711","CBH01",1998,11,13,"W-532","F",824,1995
"712","CBH01",1998,11,13,"W-533","F",858,1995
"713","CBH01",1998,11,13,"W-535","F",734,1995
"714","CBH01",1998,11,13,"W-536","F",710,1995
"715","CBH01",1998,11,13,"W-539","F",800,1995
"716","CBH01",1998,11,13,"W-541","F",844,1995
"717","CBH01",1998,11,13,"W-542","F",750,1995
"718","CBH01",1998,11,13,"W-543","F",822,1995
"719","CBH01",1998,11,13,"W-545","M",1160,1995
"720","CBH01",1998,11,13,"W-601","F",710,1996
"721","CBH01",1998,11,13,"W-605","M",886,1996
"722","CBH01",1998,11,13,"W-606","M",756,1996
"723","CBH01",1998,11,13,"W-607","M",634,1996
"724","CBH01",1998,11,13,"W-608","M",928,1996
"725","CBH01",1998,11,13,"W-609","M",754,1996
"726","CBH01",1998,11,13,"W-611","M",700,1996
"727","CBH01",1998,11,13,"W-613","F",748,1996
"728","CBH01",1998,11,13,"W-614","M",770,1996
"729","CBH01",1998,11,13,"W-618","F",642,1996
"730","CBH01",1998,11,13,"W-621","M",796,1996
"731","CBH01",1998,11,13,"W-625","M",710,1996
"732","CBH01",1998,11,13,"W-626","M",832,1996
"733","CBH01",1998,11,13,"W-627","F",736,1996
"734","CBH01",1998,11,13,"W-628","F",756,1996
"735","CBH01",1998,11,13,"W-629","M",918,1996
"736","CBH01",1998,11,13,"W-630","F",822,1996
"737","CBH01",1998,11,13,"W-631","F",740,1996
"738","CBH01",1998,11,13,"W-632","F",724,1996
"739","CBH01",1998,11,13,"W-633","M",738,1996
"740","CBH01",1998,11,13,"W-634","M",632,1996
"741","CBH01",1998,11,13,"W-635","F",796,1996
"742","CBH01",1998,11,13,"W-636","M",846,1996
"743","CBH01",1998,11,13,"W-637","M",724,1996
"744","CBH01",1998,11,13,"W-638","M",692,1996
"745","CBH01",1998,11,13,"W-639","M",794,1996
"746","CBH01",1998,11,13,"W-640","M",928,1996
"747","CBH01",1998,11,13,"W-641","M",802,1996
"748","CBH01",1998,11,13,"W-643","F",600,1996
"749","CBH01",1998,11,13,"W-645","F",796,1996
"750","CBH01",1998,11,13,"W-646","M",724,1996
"751","CBH01",1998,11,13,"W-647","M",700,1996
"752","CBH01",1998,11,13,"W-648","M",880,1996
"753","CBH01",1998,11,13,"W-649","M",942,1996
"754","CBH01",1998,11,13,"W-650","F",770,1996
"755","CBH01",1998,11,13,"W-651","F",760,1996
"756","CBH01",1998,11,13,"W-652","M",866,1996
"757","CBH01",1998,11,13,"W-653","M",872,1996
"758","CBH01",1998,11,13,"W-654","F",758,1996
"759","CBH01",1998,11,13,"W-655","F",806,1996
"760","CBH01",1998,11,13,"W-657","F",604,1996
"761","CBH01",1998,11,13,"W-658","M",828,1996
"762","CBH01",1998,11,13,"W-659","M",872,1996
"763","CBH01",1998,11,13,"W-660","M",970,1996
"764","CBH01",1998,11,13,"W-661","F",760,1996
"765","CBH01",1998,11,13,"W-662","M",666,1996
"766","CBH01",1998,11,13,"W-701","F",422,1997
"767","CBH01",1998,11,13,"W-702","F",556,1997
"768","CBH01",1998,11,13,"W-704","M",648,1997
"769","CBH01",1998,11,13,"W-706","F",360,1997
"770","CBH01",1998,11,13,"W-709","M",482,1997
"771","CBH01",1998,11,13,"W-710","M",682,1997
"772","CBH01",1998,11,13,"W-711","F",482,1997
"773","CBH01",1998,11,13,"W-712","M",680,1997
"774","CBH01",1998,11,13,"W-713","F",518,1997
"775","CBH01",1998,11,13,"W-714","M",542,1997
"776","CBH01",1998,11,13,"W-718","M",626,1997
"777","CBH01",1998,11,13,"W-719","F",490,1997
"778","CBH01",1998,11,13,"W-720","F",534,1997
"779","CBH01",1998,11,13,"W-721","M",482,1997
"780","CBH01",1998,11,13,"W-722","F",528,1997
"781","CBH01",1998,11,13,"W-723","F",558,1997
"782","CBH01",1998,11,13,"W-724","F",484,1997
"783","CBH01",1998,11,13,"W-725","F",480,1997
"784","CBH01",1998,11,13,"W-726","M",542,1997
"785","CBH01",1998,11,13,"W-727","M",550,1997
"786","CBH01",1998,11,13,"W-728","F",562,1997
"787","CBH01",1998,11,13,"W-729","F",392,1997
"788","CBH01",1998,11,13,"W-730","M",482,1997
"789","CBH01",1998,11,13,"W-731","F",352,1997
"790","CBH01",1998,11,13,"W-732","M",642,1997
"791","CBH01",1998,11,13,"W-733","F",480,1997
"792","CBH01",1998,11,13,"W-734","F",688,1997
"793","CBH01",1998,11,13,"W-736","M",576,1997
"794","CBH01",1998,11,13,"W-737","F",566,1997
"795","CBH01",1998,11,13,"W-738","F",576,1997
"796","CBH01",1998,11,13,"W-739","M",508,1997
"797","CBH01",1998,11,13,"W-740","F",552,1997
"798","CBH01",1998,11,13,"W-741","F",744,1997
"799","CBH01",1998,11,13,"W-742","F",486,1997
"800","CBH01",1998,11,13,"W-743","F",604,1997
"801","CBH01",1998,11,13,"W-744","M",522,1997
"802","CBH01",1998,11,13,"W-745","F",516,1997
"803","CBH01",1998,11,13,"W-746","F",602,1997
"804","CBH01",1998,11,13,"W-747","M",538,1997
"805","CBH01",1998,11,13,"W-749","F",416,1997
"806","CBH01",1998,11,13,"W-750","F",408,1997
"807","CBH01",1998,11,13,"W-751","F",524,1997
"808","CBH01",1998,11,13,"W-752","F",564,1997
"809","CBH01",1998,11,13,"W-753","F",566,1997
"810","CBH01",1998,11,13,"W-754","M",436,1997
"811","CBH01",1998,11,13,"W-755","F",516,1997
"812","CBH01",1998,11,13,"W-756","F",420,1997
"813","CBH01",1998,11,13,"W-757","F",442,1997
"814","CBH01",1998,11,13,"W-758","F",542,1997
"815","CBH01",1998,11,13,"W-759","M",508,1997
"816","CBH01",1998,11,13,"W-760","M",620,1997
"817","CBH01",1998,11,13,"W-761","M",500,1997
"818","CBH01",1998,11,13,"W-762","M",772,1997
"819","CBH01",1998,11,13,"W-763","F",532,1997
"820","CBH01",1998,11,13,"W-764","F",548,1997
"821","CBH01",1998,11,13,"W-765","F",506,1997
"822","CBH01",1998,11,13,"W-801","F",330,1998
"823","CBH01",1998,11,13,"W-802","F",324,1998
"824","CBH01",1998,11,13,"W-803","M",224,1998
"825","CBH01",1998,11,13,"W-804","F",302,1998
"826","CBH01",1998,11,13,"W-805","F",158,1998
"827","CBH01",1998,11,13,"W-806","M",314,1998
"828","CBH01",1998,11,13,"W-807","M",296,1998
"829","CBH01",1998,11,13,"W-808","F",236,1998
"830","CBH01",1998,11,13,"W-809","F",178,1998
"831","CBH01",1998,11,13,"W-810","M",166,1998
"832","CBH01",1998,11,13,"W-811","F",226,1998
"833","CBH01",1998,11,13,"W-812","F",204,1998
"834","CBH01",1998,11,13,"W-813","F",156,1998
"835","CBH01",1998,11,13,"W-814","F",190,1998
"836","CBH01",1998,11,13,"W-815","M",294,1998
"837","CBH01",1998,11,13,"W-816","M",266,1998
"838","CBH01",1998,11,13,"W-817","F",200,1998
"839","CBH01",1998,11,13,"W-818","M",280,1998
"840","CBH01",1998,11,13,"W-819","F",250,1998
"841","CBH01",1998,11,13,"W-820","F",304,1998
"842","CBH01",1998,11,13,"W-821","F",326,1998
"843","CBH01",1998,11,13,"W-822","F",248,1998
"844","CBH01",1998,11,13,"W-823","F",266,1998
"845","CBH01",1998,11,13,"W-824","M",250,1998
"846","CBH01",1998,11,13,"W-825","F",366,1998
"847","CBH01",1998,11,13,"W-826","M",200,1998
"848","CBH01",1998,11,13,"W-827","M",312,1998
"849","CBH01",1998,11,13,"W-828","F",190,1998
"850","CBH01",1998,11,13,"W-829","M",334,1998
"851","CBH01",1998,11,13,"W-830","F",248,1998
"852","CBH01",1998,11,13,"W-831","F",286,1998
"853","CBH01",1998,11,13,"W-832","M",294,1998
"854","CBH01",1998,11,13,"W-833","M",240,1998
"855","CBH01",1998,11,13,"W-834","F",190,1998
"856","CBH01",1998,11,13,"W-835","M",214,1998
"857","CBH01",1998,11,13,"W-836","F",272,1998
"858","CBH01",1998,11,13,"W-837","F",284,1998
"859","CBH01",1998,11,13,"W-838","F",308,1998
"860","CBH01",1998,11,13,"W-839","M",284,1998
"861","CBH01",1998,11,13,"W-840","F",206,1998
"862","CBH01",1998,11,13,"W-841","M",194,1998
"863","CBH01",1998,11,13,"W-842","M",144,1998
"864","CBH01",1998,11,13,"W-843","M",258,1998
"865","CBH01",1998,11,13,"W-844","M",270,1998
"866","CBH01",1998,11,13,"W-845","M",282,1998
"867","CBH01",1998,11,13,"W-846","F",306,1998
"868","CBH01",1998,11,13,"W-847","M",242,1998
"869","CBH01",1998,11,13,"W-848","M",254,1998
"870","CBH01",1998,11,13,"W-849","M",282,1998
"871","CBH01",1998,11,13,"W-850","F",344,1998
"872","CBH01",1998,11,13,"W-851","M",174,1998
"873","CBH01",1998,11,13,"W-852","M",280,1998
"874","CBH01",1998,11,13,"W-853","M",302,1998
"875","CBH01",1998,11,13,"W-854","M",272,1998
"876","CBH01",1998,11,13,"W-855","M",282,1998
"877","CBH01",1998,11,13,"W-856","F",262,1998
"878","CBH01",1998,11,13,"W-857","M",278,1998
"879","CBH01",1998,11,13,"W-858","F",336,1998
"880","CBH01",1998,11,13,"W-859","M",330,1998
"881","CBH01",1998,11,13,"W-860","F",218,1998
"882","CBH01",1998,11,13,"W-861","M",188,1998
"883","CBH01",1998,11,13,"W-862","M",332,1998
"884","CBH01",1999,11,5,"A1","F",822,NA
"885","CBH01",1999,11,5,"A11","F",932,NA
"886","CBH01",1999,11,5,"A12","F",894,NA
"887","CBH01",1999,11,5,"A13","F",850,NA
"888","CBH01",1999,11,5,"A14","F",966,NA
"889","CBH01",1999,11,5,"A2","F",892,NA
"890","CBH01",1999,11,5,"A3","F",786,NA
"891","CBH01",1999,11,5,"A4","F",1042,NA
"892","CBH01",1999,11,5,"A5","F",1074,NA
"893","CBH01",1999,11,5,"A6","F",1056,NA
"894","CBH01",1999,11,5,"A7","F",894,NA
"895","CBH01",1999,11,5,"A8","F",882,NA
"896","CBH01",1999,11,5,"A9","F",966,NA
"897","CBH01",1999,11,5,"B-301","F",1138,1983
"898","CBH01",1999,11,5,"B-401","F",1020,1984
"899","CBH01",1999,11,5,"B-402","F",1026,1984
"900","CBH01",1999,11,5,"B-403","F",1092,1984
"901","CBH01",1999,11,5,"B-501","F",1096,1985
"902","CBH01",1999,11,5,"B-502","F",1072,1985
"903","CBH01",1999,11,5,"B-504","F",1042,1985
"904","CBH01",1999,11,5,"B-601","F",1026,1986
"905","CBH01",1999,11,5,"B-602","F",1120,1986
"906","CBH01",1999,11,5,"B-701","F",1072,1987
"907","CBH01",1999,11,5,"B-703","F",1000,1987
"908","CBH01",1999,11,5,"B-704","F",1124,1987
"909","CBH01",1999,11,5,"B-705","F",1194,1987
"910","CBH01",1999,11,5,"B-706","F",1078,1987
"911","CBH01",1999,11,5,"B-707","F",1062,1987
"912","CBH01",1999,11,5,"B-801","F",1086,1988
"913","CBH01",1999,11,5,"B-802","F",1006,1988
"914","CBH01",1999,11,5,"B-803","F",1042,1988
"915","CBH01",1999,11,5,"B-804","F",1034,1988
"916","CBH01",1999,11,5,"B-805","F",1098,1988
"917","CBH01",1999,11,5,"B-806","F",1122,1988
"918","CBH01",1999,11,5,"89H","F",1050,1989
"919","CBH01",1999,11,5,"B-901","F",1008,1989
"920","CBH01",1999,11,5,"B-902","F",970,1989
"921","CBH01",1999,11,5,"B-903","F",1194,1989
"922","CBH01",1999,11,5,"B-904","F",1100,1989
"923","CBH01",1999,11,5,"B-905","F",898,1989
"924","CBH01",1999,11,5,"B-906","F",1070,1989
"925","CBH01",1999,11,5,"B-907","F",1222,1989
"926","CBH01",1999,11,5,"B-908","F",1114,1989
"927","CBH01",1999,11,5,"B-909","F",826,1989
"928","CBH01",1999,11,5,"B-910","F",1110,1989
"929","CBH01",1999,11,5,"B-911","F",982,1989
"930","CBH01",1999,11,5,"W-003","F",998,1990
"931","CBH01",1999,11,5,"W-004","F",954,1990
"932","CBH01",1999,11,5,"W-005","F",970,1990
"933","CBH01",1999,11,5,"W-006","F",1034,1990
"934","CBH01",1999,11,5,"W-008","F",968,1990
"935","CBH01",1999,11,5,"W-101","F",1038,1991
"936","CBH01",1999,11,5,"W-102","M",1790,1991
"937","CBH01",1999,11,5,"W-103","F",1020,1991
"938","CBH01",1999,11,5,"W-104","F",866,1991
"939","CBH01",1999,11,5,"W-105","F",1028,1991
"940","CBH01",1999,11,5,"W-106","F",1116,1991
"941","CBH01",1999,11,5,"W-107","F",962,1991
"942","CBH01",1999,11,5,"W-108","F",918,1991
"943","CBH01",1999,11,5,"W-202","M",1744,1992
"944","CBH01",1999,11,5,"W-203","F",934,1992
"945","CBH01",1999,11,5,"W-207","F",1050,1992
"946","CBH01",1999,11,5,"W-208","F",958,1992
"947","CBH01",1999,11,5,"W-210","F",986,1992
"948","CBH01",1999,11,5,"W-303","F",866,1993
"949","CBH01",1999,11,5,"W-304","M",1560,1993
"950","CBH01",1999,11,5,"W-305","F",1072,1993
"951","CBH01",1999,11,5,"W-307","F",942,1993
"952","CBH01",1999,11,5,"W-308","F",986,1993
"953","CBH01",1999,11,5,"W-309","F",942,1993
"954","CBH01",1999,11,5,"W-428","F",958,1994
"955","CBH01",1999,11,5,"W-430","F",930,1994
"956","CBH01",1999,11,5,"W-432","F",1070,1994
"957","CBH01",1999,11,5,"W-444","F",746,1994
"958","CBH01",1999,11,5,"W-452","F",994,1994
"959","CBH01",1999,11,5,"W-453","F",920,1994
"960","CBH01",1999,11,5,"W-513","F",948,1995
"961","CBH01",1999,11,5,"W-514","F",1000,1995
"962","CBH01",1999,11,5,"W-525","M",1430,1995
"963","CBH01",1999,11,5,"W-527","F",828,1995
"964","CBH01",1999,11,5,"W-529","F",898,1995
"965","CBH01",1999,11,5,"W-531","F",932,1995
"966","CBH01",1999,11,5,"W-536","F",804,1995
"967","CBH01",1999,11,5,"W-539","F",846,1995
"968","CBH01",1999,11,5,"W-541","F",924,1995
"969","CBH01",1999,11,5,"W-542","F",854,1995
"970","CBH01",1999,11,5,"W-545","M",1302,1995
"971","CBH01",1999,11,5,"W-601","F",900,1996
"972","CBH01",1999,11,5,"W-608","M",1160,1996
"973","CBH01",1999,11,5,"W-613","F",916,1996
"974","CBH01",1999,11,5,"W-627","F",846,1996
"975","CBH01",1999,11,5,"W-629","M",1144,1996
"976","CBH01",1999,11,5,"W-630","F",986,1996
"977","CBH01",1999,11,5,"W-640","M",1164,1996
"978","CBH01",1999,11,5,"W-645","F",878,1996
"979","CBH01",1999,11,5,"W-649","M",1150,1996
"980","CBH01",1999,11,5,"W-650","F",884,1996
"981","CBH01",1999,11,5,"W-651","F",1024,1996
"982","CBH01",1999,11,5,"W-654","F",836,1996
"983","CBH01",1999,11,5,"W-655","F",892,1996
"984","CBH01",1999,11,5,"W-661","F",880,1996
"985","CBH01",1999,11,5,"W-702","F",794,1997
"986","CBH01",1999,11,5,"W-709","M",630,1997
"987","CBH01",1999,11,5,"W-712","M",972,1997
"988","CBH01",1999,11,5,"W-718","M",920,1997
"989","CBH01",1999,11,5,"W-720","F",786,1997
