"","year","sitecode","section","reach","pass","unitnum","unittype","vert_index","pitnumber","species","length_1_mm","length_2_mm","weight_g","clip","sampledate","notes"
"210",1987,"MACKCC-M","CC","M",2,7,"P",1,NA,"Cutthroat trout",132,NA,19.55,"NONE",1987-10-07,NA
"211",1987,"MACKCC-M","CC","M",2,7,"P",2,NA,"Cutthroat trout",124,NA,16,"NONE",1987-10-07,NA
"212",1987,"MACKCC-M","CC","M",2,7,"P",3,NA,"Cutthroat trout",123,NA,16.05,"NONE",1987-10-07,NA
"213",1987,"MACKCC-M","CC","M",2,7,"P",4,NA,"Cutthroat trout",95,NA,8.85,"NONE",1987-10-07,NA
"214",1987,"MACKCC-M","CC","M",2,7,"P",5,NA,"Cutthroat trout",63,NA,2.8,"NONE",1987-10-07,NA
"215",1987,"MACKCC-M","CC","M",2,8,"C",1,NA,"Cutthroat trout",107,NA,10.75,"NONE",1987-10-07,NA
"216",1987,"MACKCC-M","CC","M",2,8,"C",2,NA,"Cutthroat trout",91,NA,6.8,"NONE",1987-10-07,NA
"217",1987,"MACKCC-M","CC","M",2,8,"C",3,NA,"Cutthroat trout",93,NA,6.8,"NONE",1987-10-07,NA
"218",1987,"MACKCC-M","CC","M",2,8,"C",4,NA,"Cutthroat trout",102,NA,8.4,"NONE",1987-10-07,NA
"219",1987,"MACKCC-M","CC","M",2,8,"C",5,NA,"Cutthroat trout",92,NA,6.35,"NONE",1987-10-07,NA
"220",1987,"MACKCC-M","CC","M",2,8,"C",6,NA,"Cutthroat trout",91,NA,6.45,"NONE",1987-10-07,NA
"221",1987,"MACKCC-M","CC","M",2,8,"C",7,NA,"Cutthroat trout",60,NA,2.5,"NONE",1987-10-07,NA
"222",1987,"MACKCC-M","CC","M",2,8,"C",8,NA,"Cutthroat trout",53,NA,1.65,"NONE",1987-10-07,NA
"223",1987,"MACKCC-M","CC","M",2,9,"SC",1,NA,"Cutthroat trout",60,NA,2,"NONE",1987-10-07,NA
"224",1987,"MACKCC-M","CC","M",2,9,"SC",2,NA,"Cutthroat trout",104,NA,12.25,"NONE",1987-10-07,NA
"225",1987,"MACKCC-M","CC","M",2,9,"SC",3,NA,"Cutthroat trout",51,NA,1.25,"NONE",1987-10-07,NA
"226",1987,"MACKCC-M","CC","M",2,9,"SC",4,NA,"Cutthroat trout",86,NA,6.65,"NONE",1987-10-07,NA
"227",1987,"MACKCC-M","CC","M",2,9,"SC",5,NA,"Cutthroat trout",116,NA,14.7,"NONE",1987-10-07,NA
"228",1987,"MACKCC-M","CC","M",2,9,"SC",6,NA,"Cutthroat trout",105,NA,10.4,"NONE",1987-10-07,NA
"229",1987,"MACKCC-M","CC","M",2,9,"SC",7,NA,"Cutthroat trout",57,NA,1.65,"NONE",1987-10-07,NA
"230",1987,"MACKCC-M","CC","M",2,10,"P",1,NA,"Cutthroat trout",64,NA,2.7,"NONE",1987-10-07,NA
"231",1987,"MACKCC-M","CC","M",2,10,"P",2,NA,"Cutthroat trout",55,NA,1.7,"NONE",1987-10-07,NA
"232",1987,"MACKCC-M","CC","M",2,10,"P",3,NA,"Cutthroat trout",118,NA,14.4,"NONE",1987-10-07,NA
"233",1987,"MACKCC-M","CC","M",2,10,"P",4,NA,"Cutthroat trout",104,NA,9.05,"NONE",1987-10-07,NA
"234",1987,"MACKCC-M","CC","M",2,11,"C",1,NA,"Cutthroat trout",58,NA,1.7,"NONE",1987-10-07,NA
"235",1987,"MACKCC-M","CC","M",2,11,"C",2,NA,"Cutthroat trout",63,NA,2.6,"NONE",1987-10-07,NA
"236",1987,"MACKCC-M","CC","M",2,11,"C",3,NA,"Cutthroat trout",69,NA,3,"NONE",1987-10-07,NA
"237",1987,"MACKCC-M","CC","M",2,11,"C",4,NA,"Cutthroat trout",57,NA,2.2,"NONE",1987-10-07,NA
"238",1987,"MACKCC-U","CC","U",1,15,"C",1,NA,"Cutthroat trout",89,NA,5.9,"NONE",1987-10-07,NA
"239",1987,"MACKCC-U","CC","U",1,15,"C",2,NA,"Cutthroat trout",63,NA,2.95,"NONE",1987-10-07,NA
"240",1987,"MACKCC-U","CC","U",1,15,"C",3,NA,"Cutthroat trout",76,NA,3.65,"NONE",1987-10-07,NA
"241",1987,"MACKCC-U","CC","U",1,15,"C",4,NA,"Cutthroat trout",72,NA,3.35,"NONE",1987-10-07,NA
"242",1987,"MACKCC-U","CC","U",1,15,"C",5,NA,"Cutthroat trout",109,NA,11,"NONE",1987-10-07,NA
"243",1987,"MACKCC-U","CC","U",1,15,"C",6,NA,"Cutthroat trout",108,NA,10.6,"NONE",1987-10-07,"P-12, S-13, P-14 OMITTED IN 1987 TO SAMPLE UPPER BEAVER INFLUENCE AREA"
"244",1987,"MACKCC-U","CC","U",1,15,"C",7,NA,"Cutthroat trout",112,NA,13.1,"NONE",1987-10-07,NA
"245",1987,"MACKCC-U","CC","U",1,15,"C",8,NA,"Cutthroat trout",145,NA,28.2,"NONE",1987-10-07,NA
"246",1987,"MACKCC-U","CC","U",1,15,"C",9,NA,"Cutthroat trout",86,NA,5.9,"NONE",1987-10-07,NA
"247",1987,"MACKCC-U","CC","U",1,15,"C",10,NA,"Cutthroat trout",81,NA,4.6,"NONE",1987-10-07,NA
"248",1987,"MACKCC-U","CC","U",1,15,"C",11,NA,"Cutthroat trout",97,NA,7.85,"NONE",1987-10-07,NA
"249",1987,"MACKCC-U","CC","U",1,15,"C",12,NA,"Cutthroat trout",96,NA,7.55,"NONE",1987-10-07,NA
"250",1987,"MACKCC-U","CC","U",1,15,"C",13,NA,"Cutthroat trout",99,NA,8.15,"NONE",1987-10-07,NA
"251",1987,"MACKCC-U","CC","U",1,15,"C",14,NA,"Cutthroat trout",129,NA,18.3,"NONE",1987-10-07,NA
"252",1987,"MACKCC-U","CC","U",1,15,"C",15,NA,"Cutthroat trout",142,NA,27,"NONE",1987-10-07,NA
"253",1987,"MACKCC-U","CC","U",1,15,"C",16,NA,"Cutthroat trout",124,NA,16.95,"NONE",1987-10-07,NA
"254",1987,"MACKCC-U","CC","U",1,15,"C",17,NA,"Cutthroat trout",109,NA,11.1,"NONE",1987-10-07,NA
"255",1987,"MACKCC-U","CC","U",1,15,"C",18,NA,"Cutthroat trout",112,NA,12.4,"NONE",1987-10-07,NA
"256",1987,"MACKCC-U","CC","U",1,15,"C",19,NA,"Cutthroat trout",56,NA,2.1,"NONE",1987-10-07,NA
"257",1987,"MACKCC-U","CC","U",1,15,"C",20,NA,"Cutthroat trout",66,NA,3.3,"NONE",1987-10-07,NA
"258",1987,"MACKCC-U","CC","U",1,15,"C",21,NA,"Cutthroat trout",50,NA,1.4,"NONE",1987-10-07,NA
"259",1987,"MACKCC-U","CC","U",1,15,"C",22,NA,"Cutthroat trout",61,NA,2.15,"NONE",1987-10-07,NA
"260",1987,"MACKCC-U","CC","U",1,15,"C",23,NA,"Cutthroat trout",60,NA,2,"NONE",1987-10-07,NA
"261",1987,"MACKCC-U","CC","U",1,15,"C",24,NA,"Cutthroat trout",57,NA,2,"NONE",1987-10-07,NA
"262",1987,"MACKCC-U","CC","U",1,15,"C",25,NA,"Cutthroat trout",52,NA,1.35,"NONE",1987-10-07,NA
"263",1987,"MACKCC-U","CC","U",1,15,"C",26,NA,"Cutthroat trout",60,NA,1.8,"NONE",1987-10-07,NA
"264",1987,"MACKCC-U","CC","U",1,15,"C",27,NA,"Cutthroat trout",59,NA,1.95,"NONE",1987-10-07,NA
"265",1987,"MACKCC-U","CC","U",1,15,"C",28,NA,"Cutthroat trout",59,NA,1.9,"NONE",1987-10-07,NA
"266",1987,"MACKCC-U","CC","U",1,15,"C",29,NA,"Cutthroat trout",100,NA,8.6,"NONE",1987-10-07,NA
"267",1987,"MACKCC-U","CC","U",1,15,"C",30,NA,"Cutthroat trout",101,NA,8.25,"NONE",1987-10-07,NA
"268",1987,"MACKCC-U","CC","U",1,15,"C",31,NA,"Cutthroat trout",116,NA,14,"NONE",1987-10-07,NA
"269",1987,"MACKCC-U","CC","U",1,15,"C",32,NA,"Cutthroat trout",126,NA,17.1,"NONE",1987-10-07,NA
"270",1987,"MACKCC-U","CC","U",1,15,"C",33,NA,"Cutthroat trout",104,NA,10.05,"NONE",1987-10-07,NA
"271",1987,"MACKCC-U","CC","U",1,15,"C",34,NA,"Cutthroat trout",101,NA,9.6,"NONE",1987-10-07,NA
"272",1987,"MACKCC-U","CC","U",1,15,"C",35,NA,"Cutthroat trout",143,NA,24.1,"NONE",1987-10-07,NA
"273",1987,"MACKCC-U","CC","U",1,16,"P",1,NA,"Cutthroat trout",102,NA,8.9,"NONE",1987-10-07,NA
"274",1987,"MACKCC-U","CC","U",1,16,"P",2,NA,"Cutthroat trout",116,NA,14.4,"NONE",1987-10-07,NA
"275",1987,"MACKCC-U","CC","U",1,16,"P",3,NA,"Cutthroat trout",111,NA,10.9,"NONE",1987-10-07,NA
"276",1987,"MACKCC-U","CC","U",1,16,"P",4,NA,"Cutthroat trout",129,NA,22.35,"NONE",1987-10-07,NA
"277",1987,"MACKCC-U","CC","U",1,16,"P",5,NA,"Cutthroat trout",70,NA,3.8,"NONE",1987-10-07,NA
"278",1987,"MACKCC-U","CC","U",1,16,"P",6,NA,"Cutthroat trout",98,NA,8.3,"NONE",1987-10-07,NA
"279",1987,"MACKCC-U","CC","U",1,16,"P",7,NA,"Cutthroat trout",122,NA,15.85,"NONE",1987-10-07,NA
"280",1987,"MACKCC-U","CC","U",1,17,"C",1,NA,"Cutthroat trout",49,NA,1.1,"NONE",1987-10-07,NA
"281",1987,"MACKCC-U","CC","U",1,17,"C",2,NA,"Cutthroat trout",61,NA,1.85,"NONE",1987-10-07,NA
"282",1987,"MACKCC-U","CC","U",1,17,"C",3,NA,"Cutthroat trout",59,NA,2.05,"NONE",1987-10-07,NA
"283",1987,"MACKCC-U","CC","U",1,17,"C",4,NA,"Cutthroat trout",72,NA,3.6,"NONE",1987-10-07,NA
"284",1987,"MACKCC-U","CC","U",1,17,"C",5,NA,"Cutthroat trout",60,NA,2.05,"NONE",1987-10-07,NA
"285",1987,"MACKCC-U","CC","U",1,17,"C",6,NA,"Cutthroat trout",70,NA,3.9,"NONE",1987-10-07,NA
"286",1987,"MACKCC-U","CC","U",1,17,"C",7,NA,"Cutthroat trout",52,NA,1.15,"NONE",1987-10-07,NA
"287",1987,"MACKCC-U","CC","U",1,17,"C",8,NA,"Cutthroat trout",65,NA,3,"NONE",1987-10-07,NA
"288",1987,"MACKCC-U","CC","U",1,17,"C",9,NA,"Cutthroat trout",68,NA,2.7,"NONE",1987-10-07,NA
"289",1987,"MACKCC-U","CC","U",1,17,"C",10,NA,"Cutthroat trout",60,NA,1.85,"NONE",1987-10-07,NA
"290",1987,"MACKCC-U","CC","U",1,17,"C",11,NA,"Cutthroat trout",101,NA,8.7,"NONE",1987-10-07,NA
"291",1987,"MACKCC-U","CC","U",1,17,"C",12,NA,"Cutthroat trout",112,NA,12.35,"NONE",1987-10-07,NA
"292",1987,"MACKCC-U","CC","U",1,17,"C",13,NA,"Cutthroat trout",101,NA,10.05,"NONE",1987-10-07,NA
"293",1987,"MACKCC-U","CC","U",1,17,"C",14,NA,"Cutthroat trout",123,NA,16.8,"NONE",1987-10-07,NA
"294",1987,"MACKCC-U","CC","U",1,17,"C",15,NA,"Cutthroat trout",130,NA,19.8,"NONE",1987-10-07,NA
"295",1987,"MACKCC-U","CC","U",1,17,"C",16,NA,"Cutthroat trout",147,NA,30.7,"NONE",1987-10-07,NA
"296",1987,"MACKCC-U","CC","U",1,17,"C",17,NA,"Cutthroat trout",73,NA,3.5,"NONE",1987-10-07,NA
"297",1987,"MACKCC-U","CC","U",1,17,"C",18,NA,"Cutthroat trout",112,NA,13.4,"NONE",1987-10-07,NA
"298",1987,"MACKCC-U","CC","U",1,18,"R",1,NA,"Cutthroat trout",72,NA,3.7,"NONE",1987-10-07,"THIS UNIT SAMPLED ONLY IN 1987"
"299",1987,"MACKCC-U","CC","U",1,18,"R",2,NA,"Cutthroat trout",90,NA,6.8,"NONE",1987-10-07,NA
"300",1987,"MACKCC-U","CC","U",1,18,"R",3,NA,"Cutthroat trout",99,NA,10.3,"NONE",1987-10-07,NA
"301",1987,"MACKCC-U","CC","U",1,18,"R",4,NA,"Cutthroat trout",97,NA,7.6,"NONE",1987-10-07,NA
"302",1987,"MACKCC-U","CC","U",1,18,"R",5,NA,"Cutthroat trout",64,NA,2.65,"NONE",1987-10-07,NA
"303",1987,"MACKCC-U","CC","U",1,18,"R",6,NA,"Cutthroat trout",62,NA,2.25,"NONE",1987-10-07,NA
"304",1987,"MACKCC-U","CC","U",1,18,"R",7,NA,"Cutthroat trout",123,NA,15.45,"NONE",1987-10-07,NA
"305",1987,"MACKCC-U","CC","U",1,18,"R",8,NA,"Cutthroat trout",98,NA,8,"NONE",1987-10-07,NA
"306",1987,"MACKCC-U","CC","U",1,18,"R",9,NA,"Cutthroat trout",100,NA,8.3,"NONE",1987-10-07,NA
"307",1987,"MACKCC-U","CC","U",1,18,"R",10,NA,"Cutthroat trout",100,NA,8,"NONE",1987-10-07,NA
"308",1987,"MACKCC-U","CC","U",1,18,"R",11,NA,"Cutthroat trout",62,NA,2.6,"NONE",1987-10-07,NA
"309",1987,"MACKCC-U","CC","U",1,18,"R",12,NA,"Cutthroat trout",115,NA,15.15,"NONE",1987-10-07,NA
"310",1987,"MACKCC-U","CC","U",1,18,"R",13,NA,"Cutthroat trout",112,NA,12.45,"NONE",1987-10-07,NA
"311",1987,"MACKCC-U","CC","U",1,18,"R",14,NA,"Cutthroat trout",139,NA,23.05,"NONE",1987-10-07,NA
"312",1987,"MACKCC-U","CC","U",1,18,"R",15,NA,"Cutthroat trout",121,NA,15.95,"NONE",1987-10-07,NA
"313",1987,"MACKCC-U","CC","U",1,18,"R",16,NA,"Cutthroat trout",105,NA,10.45,"NONE",1987-10-07,NA
"314",1987,"MACKCC-U","CC","U",1,18,"R",17,NA,"Cutthroat trout",145,NA,27.1,"NONE",1987-10-07,NA
"315",1987,"MACKCC-U","CC","U",1,18,"R",18,NA,"Cutthroat trout",170,NA,39.55,"NONE",1987-10-07,NA
"316",1987,"MACKCC-U","CC","U",1,18,"R",19,NA,"Cutthroat trout",156,NA,33.2,"NONE",1987-10-07,NA
"317",1987,"MACKCC-U","CC","U",1,18,"R",20,NA,"Cutthroat trout",61,NA,2.65,"NONE",1987-10-07,NA
"318",1987,"MACKCC-U","CC","U",1,18,"R",21,NA,"Cutthroat trout",64,NA,3.1,"NONE",1987-10-07,NA
"319",1987,"MACKCC-U","CC","U",1,18,"R",22,NA,"Cutthroat trout",61,NA,2.7,"NONE",1987-10-07,NA
"320",1987,"MACKCC-U","CC","U",1,18,"R",23,NA,"Cutthroat trout",57,NA,2.1,"NONE",1987-10-07,NA
"321",1987,"MACKCC-U","CC","U",1,18,"R",24,NA,"Cutthroat trout",62,NA,2.95,"NONE",1987-10-07,NA
"322",1987,"MACKCC-U","CC","U",1,18,"R",25,NA,"Cutthroat trout",51,NA,1.3,"NONE",1987-10-07,NA
"323",1987,"MACKCC-U","CC","U",1,18,"R",26,NA,"Cutthroat trout",48,NA,1.05,"NONE",1987-10-07,NA
"324",1987,"MACKCC-U","CC","U",1,18,"R",27,NA,"Cutthroat trout",56,NA,1.8,"NONE",1987-10-07,NA
"325",1987,"MACKCC-U","CC","U",1,18,"R",28,NA,"Cutthroat trout",45,NA,0.85,"NONE",1987-10-07,NA
"326",1987,"MACKCC-U","CC","U",1,18,"R",29,NA,"Cutthroat trout",37,NA,0.55,"NONE",1987-10-07,NA
"327",1987,"MACKCC-U","CC","U",1,18,"R",30,NA,"Cutthroat trout",70,NA,3,"NONE",1987-10-07,NA
"328",1987,"MACKCC-U","CC","U",1,18,"R",31,NA,"Cutthroat trout",62,NA,2.15,"NONE",1987-10-07,NA
"329",1987,"MACKCC-U","CC","U",1,18,"R",32,NA,"Cutthroat trout",56,NA,1.75,"NONE",1987-10-07,NA
"330",1987,"MACKCC-U","CC","U",1,18,"R",33,NA,"Cutthroat trout",71,NA,3.2,"NONE",1987-10-07,NA
"331",1987,"MACKCC-U","CC","U",1,18,"R",34,NA,"Cutthroat trout",52,NA,1.5,"NONE",1987-10-07,NA
"332",1987,"MACKCC-U","CC","U",1,18,"R",35,NA,"Cutthroat trout",75,NA,3.55,"NONE",1987-10-07,NA
"333",1987,"MACKCC-U","CC","U",1,18,"R",36,NA,"Cutthroat trout",54,NA,1.55,"NONE",1987-10-07,NA
"334",1987,"MACKCC-U","CC","U",1,18,"R",37,NA,"Cutthroat trout",109,NA,11.3,"NONE",1987-10-07,NA
"335",1987,"MACKCC-U","CC","U",1,18,"R",38,NA,"Cutthroat trout",110,NA,12,"NONE",1987-10-07,NA
"336",1987,"MACKCC-U","CC","U",1,18,"R",39,NA,"Cutthroat trout",96,NA,7.75,"NONE",1987-10-07,NA
"337",1987,"MACKCC-U","CC","U",1,18,"R",40,NA,"Cutthroat trout",99,NA,10,"NONE",1987-10-07,NA
"338",1987,"MACKCC-U","CC","U",1,18,"R",41,NA,"Cutthroat trout",116,NA,13.4,"NONE",1987-10-07,NA
"339",1987,"MACKCC-U","CC","U",1,18,"R",42,NA,"Cutthroat trout",57,NA,2.4,"NONE",1987-10-07,NA
"340",1987,"MACKCC-U","CC","U",1,18,"R",43,NA,"Cutthroat trout",69,NA,3.55,"NONE",1987-10-07,NA
"341",1987,"MACKCC-U","CC","U",1,18,"R",44,NA,"Cutthroat trout",67,NA,3.3,"NONE",1987-10-07,NA
"342",1987,"MACKCC-U","CC","U",1,18,"R",45,NA,"Cutthroat trout",60,NA,2.2,"NONE",1987-10-07,NA
"343",1987,"MACKCC-U","CC","U",1,18,"R",46,NA,"Cutthroat trout",61,NA,2.3,"NONE",1987-10-07,NA
"344",1987,"MACKCC-U","CC","U",1,18,"R",47,NA,"Cutthroat trout",60,NA,2.05,"NONE",1987-10-07,NA
"345",1987,"MACKCC-U","CC","U",1,18,"R",48,NA,"Cutthroat trout",59,NA,2,"NONE",1987-10-07,NA
"346",1987,"MACKCC-U","CC","U",1,18,"R",49,NA,"Cutthroat trout",65,NA,2.65,"NONE",1987-10-07,NA
"347",1987,"MACKCC-U","CC","U",1,18,"R",50,NA,"Cutthroat trout",67,NA,2.75,"NONE",1987-10-07,NA
"348",1987,"MACKCC-U","CC","U",1,18,"R",51,NA,"Cutthroat trout",75,NA,4.1,"NONE",1987-10-07,NA
"349",1987,"MACKCC-U","CC","U",1,18,"R",52,NA,"Cutthroat trout",65,NA,2.85,"NONE",1987-10-07,NA
"350",1987,"MACKCC-U","CC","U",1,18,"R",53,NA,"Cutthroat trout",126,NA,18.75,"NONE",1987-10-07,NA
"351",1987,"MACKCC-U","CC","U",1,18,"R",54,NA,"Cutthroat trout",80,NA,4.45,"NONE",1987-10-07,NA
"352",1987,"MACKCC-U","CC","U",1,18,"R",55,NA,"Cutthroat trout",106,NA,10.6,"NONE",1987-10-07,NA
"353",1987,"MACKCC-U","CC","U",1,18,"R",56,NA,"Cutthroat trout",134,NA,20.8,"NONE",1987-10-07,NA
"354",1987,"MACKCC-U","CC","U",1,18,"R",57,NA,"Cutthroat trout",144,NA,27.6,"NONE",1987-10-07,NA
"355",1987,"MACKCC-U","CC","U",2,15,"C",1,NA,"Cutthroat trout",95,NA,7.05,"NONE",1987-10-07,NA
"356",1987,"MACKCC-U","CC","U",2,15,"C",2,NA,"Cutthroat trout",65,NA,3.1,"NONE",1987-10-07,NA
"357",1987,"MACKCC-U","CC","U",2,15,"C",3,NA,"Cutthroat trout",53,NA,1.7,"NONE",1987-10-07,NA
"358",1987,"MACKCC-U","CC","U",2,15,"C",4,NA,"Cutthroat trout",60,NA,2,"NONE",1987-10-07,NA
"359",1987,"MACKCC-U","CC","U",2,15,"C",5,NA,"Cutthroat trout",133,NA,24.55,"NONE",1987-10-07,NA
"360",1987,"MACKCC-U","CC","U",2,15,"C",6,NA,"Cutthroat trout",139,NA,23.75,"NONE",1987-10-07,NA
"361",1987,"MACKCC-U","CC","U",2,16,"P",1,NA,"Cutthroat trout",101,NA,10.4,"NONE",1987-10-07,NA
"362",1987,"MACKCC-U","CC","U",2,17,"C",1,NA,"Cutthroat trout",63,NA,2.45,"NONE",1987-10-07,NA
"363",1987,"MACKCC-U","CC","U",2,17,"C",2,NA,"Cutthroat trout",64,NA,2.35,"NONE",1987-10-07,NA
"364",1987,"MACKCC-U","CC","U",2,17,"C",3,NA,"Cutthroat trout",69,NA,3,"NONE",1987-10-07,NA
"365",1987,"MACKCC-U","CC","U",2,17,"C",4,NA,"Cutthroat trout",61,NA,2.05,"NONE",1987-10-07,NA
"366",1987,"MACKCC-U","CC","U",2,17,"C",5,NA,"Cutthroat trout",100,NA,9.85,"NONE",1987-10-07,NA
"367",1987,"MACKCC-U","CC","U",2,18,"R",1,NA,"Cutthroat trout",67,NA,3.65,"NONE",1987-10-07,"THIS UNIT SAMPLED ONLY IN 1987"
"368",1987,"MACKCC-U","CC","U",2,18,"R",2,NA,"Cutthroat trout",69,NA,3.6,"NONE",1987-10-07,NA
"369",1987,"MACKCC-U","CC","U",2,18,"R",3,NA,"Cutthroat trout",48,NA,1.25,"NONE",1987-10-07,NA
"370",1987,"MACKCC-U","CC","U",2,18,"R",4,NA,"Cutthroat trout",65,NA,3.15,"NONE",1987-10-07,NA
"371",1987,"MACKCC-U","CC","U",2,18,"R",5,NA,"Cutthroat trout",66,NA,2.55,"NONE",1987-10-07,NA
"372",1987,"MACKCC-U","CC","U",2,18,"R",6,NA,"Cutthroat trout",56,NA,2,"NONE",1987-10-07,NA
"373",1987,"MACKCC-U","CC","U",2,18,"R",7,NA,"Cutthroat trout",60,NA,2.4,"NONE",1987-10-07,NA
"374",1987,"MACKCC-U","CC","U",2,18,"R",8,NA,"Cutthroat trout",55,NA,1.65,"NONE",1987-10-07,NA
"375",1987,"MACKCC-U","CC","U",2,18,"R",9,NA,"Cutthroat trout",62,NA,2.7,"NONE",1987-10-07,NA
"376",1987,"MACKCC-U","CC","U",2,18,"R",10,NA,"Cutthroat trout",63,NA,2.8,"NONE",1987-10-07,NA
"377",1987,"MACKCC-U","CC","U",2,18,"R",11,NA,"Cutthroat trout",100,NA,9.7,"NONE",1987-10-07,NA
"378",1987,"MACKCC-U","CC","U",2,18,"R",12,NA,"Cutthroat trout",59,NA,2.1,"NONE",1987-10-07,NA
"379",1987,"MACKCC-U","CC","U",2,18,"R",13,NA,"Cutthroat trout",116,NA,14.25,"NONE",1987-10-07,NA
"380",1987,"MACKCC-U","CC","U",2,18,"R",14,NA,"Cutthroat trout",115,NA,13.25,"NONE",1987-10-07,NA
"381",1987,"MACKCC-U","CC","U",2,18,"R",15,NA,"Cutthroat trout",119,NA,15.15,"NONE",1987-10-07,NA
"382",1987,"MACKCC-U","CC","U",2,18,"R",16,NA,"Cutthroat trout",49,NA,1.15,"NONE",1987-10-07,NA
"383",1987,"MACKCC-U","CC","U",2,18,"R",17,NA,"Cutthroat trout",108,NA,11.65,"NONE",1987-10-07,NA
"384",1987,"MACKCC-U","CC","U",2,18,"R",18,NA,"Cutthroat trout",135,NA,21.55,"NONE",1987-10-07,NA
"385",1987,"MACKOG-L","OG","L",1,1,"R",1,NA,"Cutthroat trout",84,NA,4.4,"NONE",1987-10-06,NA
"386",1987,"MACKOG-L","OG","L",1,1,"R",2,NA,"Cutthroat trout",133,NA,18.05,"NONE",1987-10-06,NA
"387",1987,"MACKOG-L","OG","L",1,1,"R",3,NA,"Cutthroat trout",102,NA,9,"NONE",1987-10-06,NA
"388",1987,"MACKOG-L","OG","L",1,1,"R",4,NA,"Cutthroat trout",83,NA,4.9,"NONE",1987-10-06,NA
"389",1987,"MACKOG-L","OG","L",1,1,"R",5,NA,"Cutthroat trout",83,NA,6.2,"NONE",1987-10-06,NA
"390",1987,"MACKOG-L","OG","L",1,1,"R",6,NA,"Cutthroat trout",90,NA,5.9,"NONE",1987-10-06,NA
"391",1987,"MACKOG-L","OG","L",1,1,"R",7,NA,"Cutthroat trout",127,NA,19.45,"NONE",1987-10-06,NA
"392",1987,"MACKOG-L","OG","L",1,1,"R",8,NA,"Cutthroat trout",56,NA,1.85,"NONE",1987-10-06,NA
"393",1987,"MACKOG-L","OG","L",1,2,"P",1,NA,"Cutthroat trout",55,NA,1.75,"NONE",1987-10-06,NA
"394",1987,"MACKOG-L","OG","L",1,2,"P",2,NA,"Cutthroat trout",87,NA,5.85,"NONE",1987-10-06,NA
"395",1987,"MACKOG-L","OG","L",1,2,"P",3,NA,"Cutthroat trout",91,NA,6.6,"NONE",1987-10-06,NA
"396",1987,"MACKOG-L","OG","L",1,2,"P",4,NA,"Cutthroat trout",92,NA,6.95,"NONE",1987-10-06,NA
"397",1987,"MACKOG-L","OG","L",1,2,"P",5,NA,"Cutthroat trout",100,NA,8.25,"NONE",1987-10-06,NA
"398",1987,"MACKOG-L","OG","L",1,2,"P",6,NA,"Cutthroat trout",57,NA,2.15,"NONE",1987-10-06,NA
"399",1987,"MACKOG-L","OG","L",1,2,"P",7,NA,"Cutthroat trout",53,NA,1.2,"NONE",1987-10-06,NA
"400",1987,"MACKOG-L","OG","L",1,2,"P",8,NA,"Cutthroat trout",122,NA,16.8,"NONE",1987-10-06,NA
"401",1987,"MACKOG-L","OG","L",1,2,"P",9,NA,"Cutthroat trout",76,NA,5.15,"NONE",1987-10-06,NA
"402",1987,"MACKOG-L","OG","L",1,2,"P",10,NA,"Cutthroat trout",75,NA,5.3,"NONE",1987-10-06,NA
"403",1987,"MACKOG-L","OG","L",1,2,"P",11,NA,"Cutthroat trout",79,NA,4.4,"NONE",1987-10-06,NA
"404",1987,"MACKOG-L","OG","L",1,2,"P",12,NA,"Cutthroat trout",127,NA,21.05,"NONE",1987-10-06,NA
"405",1987,"MACKOG-L","OG","L",1,2,"P",13,NA,"Cutthroat trout",130,NA,18.4,"NONE",1987-10-06,NA
"406",1987,"MACKOG-L","OG","L",1,3,"C",1,NA,"Cutthroat trout",79,NA,6.25,"NONE",1987-10-06,NA
"407",1987,"MACKOG-L","OG","L",1,3,"C",2,NA,"Cutthroat trout",108,NA,11.4,"NONE",1987-10-06,NA
"408",1987,"MACKOG-L","OG","L",1,3,"C",3,NA,"Cutthroat trout",74,NA,5.25,"NONE",1987-10-06,NA
"409",1987,"MACKOG-L","OG","L",1,3,"C",4,NA,"Cutthroat trout",153,NA,27.9,"NONE",1987-10-06,NA
"410",1987,"MACKOG-L","OG","L",1,3,"C",5,NA,"Cutthroat trout",121,NA,16.8,"NONE",1987-10-06,NA
"411",1987,"MACKOG-L","OG","L",1,3,"C",6,NA,"Cutthroat trout",105,NA,10.2,"NONE",1987-10-06,NA
"412",1987,"MACKOG-L","OG","L",1,3,"C",7,NA,"Cutthroat trout",122,NA,16.6,"NONE",1987-10-06,NA
"413",1987,"MACKOG-L","OG","L",1,3,"C",8,NA,"Cutthroat trout",147,NA,25.9,"NONE",1987-10-06,NA
"414",1987,"MACKOG-L","OG","L",1,3,"C",9,NA,"Cutthroat trout",101,NA,9,"NONE",1987-10-06,NA
"415",1987,"MACKOG-L","OG","L",1,3,"C",10,NA,"Cutthroat trout",55,NA,2,"NONE",1987-10-06,NA
"416",1987,"MACKOG-L","OG","L",1,3,"C",11,NA,"Cutthroat trout",47,NA,1.45,"NONE",1987-10-06,NA
"417",1987,"MACKOG-L","OG","L",1,3,"C",12,NA,"Cutthroat trout",55,NA,1.75,"NONE",1987-10-06,NA
"418",1987,"MACKOG-L","OG","L",1,4,"I",1,NA,"Cutthroat trout",108,NA,10.9,"NONE",1987-10-06,"combined with pool 5"
"419",1987,"MACKOG-L","OG","L",1,4,"I",2,NA,"Cutthroat trout",103,NA,9.3,"NONE",1987-10-06,NA
